id,url,title,subtitle,first_paragraph
159699,https://www.makorrishon.co.il/culture/826299/,"""סיפרתי לאבא שיש קבוצת שדכנים שאולי מצאו לי חתן, והכול מצולם לטלוויזיה""","חיה בוקובזה רגילה להיות מוכרת בכינויים. פעם זה היה ""חיה חוסן"" כשניהלה מרכז חוסן באשקלון, והיום זה ""הכלה הדתייה"" של חתונה ממבט ראשון (קשת 12). בריאיון חשוף היא עונה לביקורות שהופנו אליה על ההשתתפות בתוכנית, מספרת על הגירושים הכואבים וגם איך היא מצליחה להכיל את המשברים עם בן הזוג על המסך","את חיה בוקובזה – משתתפת העונה הנוכחית של ""חתונה ממבט ראשון"" (קשת 12, הפרק הבא ישודר במוצאי שבת) – פגשתי בפעם הראשונה בהשקת הסרט של חברתה לתוכנית מינדי ארליך. כל כלות ""חתונמי"" נכנסו למרבה ההפתעה בלבוש תואם בגוני בורדו־שחור, והרשימו את הקהל שבאולם ואת הגולשים ביום למחרת. אבל בוקובזה, שמוצגת כ""דתייה של העונה"", גילתה להפתעתה שבמקום מחמאות, חיכתה לה דווקא ביקורת נוקבת."
159699,https://www.makorrishon.co.il/opinion/816477/,שינוי כיוון: יעל מחתונמי הפכה לדמות שהצופים נהנים לשנוא,"ליעל הפסיכולוגית קרה מה שקורה להרבה דמויות במסע הגיבור - היא יצאה אל העונה הראשונה בתפקיד הזקן החכם, כדי למצוא את עצמה בעונה הנוכחית בתפקיד הנבל","בסכמת מסע הגיבור של קמפבל יש כמה בני לוויה לגיבור שמופיעים כחלק מתהליך ההתפתחות שלו. ביניהם אפשר למנות את העוזר הנאמן (ווטסון של שרלוק), את הזקן החכם (דמבלדור, גנדלף, מורפיאוס), ואת הנבל שהוא, ובכן, זה שהגיבור צריך להתעמת איתו כדי להבין מי הוא. סקאר לסימבה, אם תרצו."
159700,https://www.makorrishon.co.il/culture/826299/,"""סיפרתי לאבא שיש קבוצת שדכנים שאולי מצאו לי חתן, והכול מצולם לטלוויזיה""","חיה בוקובזה רגילה להיות מוכרת בכינויים. פעם זה היה ""חיה חוסן"" כשניהלה מרכז חוסן באשקלון, והיום זה ""הכלה הדתייה"" של חתונה ממבט ראשון (קשת 12). בריאיון חשוף היא עונה לביקורות שהופנו אליה על ההשתתפות בתוכנית, מספרת על הגירושים הכואבים וגם איך היא מצליחה להכיל את המשברים עם בן הזוג על המסך","את חיה בוקובזה – משתתפת העונה הנוכחית של ""חתונה ממבט ראשון"" (קשת 12, הפרק הבא ישודר במוצאי שבת) – פגשתי בפעם הראשונה בהשקת הסרט של חברתה לתוכנית מינדי ארליך. כל כלות ""חתונמי"" נכנסו למרבה ההפתעה בלבוש תואם בגוני בורדו־שחור, והרשימו את הקהל שבאולם ואת הגולשים ביום למחרת. אבל בוקובזה, שמוצגת כ""דתייה של העונה"", גילתה להפתעתה שבמקום מחמאות, חיכתה לה דווקא ביקורת נוקבת."
159700,https://www.makorrishon.co.il/opinion/816477/,שינוי כיוון: יעל מחתונמי הפכה לדמות שהצופים נהנים לשנוא,"ליעל הפסיכולוגית קרה מה שקורה להרבה דמויות במסע הגיבור - היא יצאה אל העונה הראשונה בתפקיד הזקן החכם, כדי למצוא את עצמה בעונה הנוכחית בתפקיד הנבל","בסכמת מסע הגיבור של קמפבל יש כמה בני לוויה לגיבור שמופיעים כחלק מתהליך ההתפתחות שלו. ביניהם אפשר למנות את העוזר הנאמן (ווטסון של שרלוק), את הזקן החכם (דמבלדור, גנדלף, מורפיאוס), ואת הנבל שהוא, ובכן, זה שהגיבור צריך להתעמת איתו כדי להבין מי הוא. סקאר לסימבה, אם תרצו."
159701,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159701,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159730,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159730,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159732,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159732,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159739,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
159739,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
